0.99996,0.0045803,0.0079312,-0.0046297,0.99997,0.006231,-0.0079024,-0.0062675,0.99995,0.27371,-1.2956,71.081
0.99995,0.003822,0.0096598,-0.0038834,0.99997,0.0063425,-0.0096353,-0.0063797,0.99993,0.24576,-1.3148,72.178
0.99993,0.0031488,0.011487,-0.003222,0.99997,0.0063534,-0.011466,-0.0063899,0.99991,0.20852,-1.3314,73.389
0.99989,0.0066163,0.013168,-0.0067234,0.99994,0.0081064,-0.013114,-0.0081941,0.99988,0.1818,-1.3462,74.49
0.99985,0.0074726,0.015345,-0.0076595,0.9999,0.012156,-0.015253,-0.012272,0.99981,0.14987,-1.3611,75.596
0.9998,0.009834,0.017412,-0.010082,0.99985,0.0142,-0.01727,-0.014373,0.99975,0.12529,-1.3838,76.813
0.99976,0.0097274,0.01949,-0.0099153,0.99991,0.0095674,-0.019396,-0.0097584,0.99976,0.088886,-1.4132,77.922
0.99974,0.0090441,0.02111,-0.0091148,0.99995,0.0032581,-0.021079,-0.0034496,0.99977,0.055169,-1.4397,79.032
0.9997,0.007591,0.023315,-0.0075971,0.99997,0.00017356,-0.023313,-0.00035064,0.99973,0.010101,-1.4561,80.263
0.99965,0.0069264,0.025593,-0.0069509,0.99998,0.00086902,-0.025586,-0.0010466,0.99967,-0.030985,-1.4627,81.384
0.99959,0.0060422,0.028037,-0.0061448,0.99997,0.0035747,-0.028015,-0.0037455,0.9996,-0.074827,-1.4669,82.508
0.9995,0.0035718,0.031291,-0.0037712,0.99997,0.0063174,-0.031267,-0.0064323,0.99949,-0.13022,-1.4721,83.75
0.9994,0.003135,0.034484,-0.0033849,0.99997,0.0071925,-0.03446,-0.0073049,0.99938,-0.1826,-1.4804,84.877
0.99926,0.00087008,0.038482,-0.0011018,0.99998,0.0059995,-0.038476,-0.0060374,0.99924,-0.25184,-1.4907,86.119
0.9991,-0.00021423,0.042325,-2.1835e-05,0.99998,0.0055768,-0.042326,-0.0055727,0.99909,-0.30674,-1.5018,87.253
0.99891,-0.0018431,0.046626,0.0015495,0.99998,0.006332,-0.046636,-0.0062528,0.99889,-0.37176,-1.5113,88.39
0.99869,-0.0030626,0.051089,0.0026925,0.99997,0.0073128,-0.05111,-0.0071656,0.99867,-0.4436,-1.5214,89.644
0.99845,-0.0050631,0.055446,0.0046958,0.99997,0.0067532,-0.055479,-0.0064823,0.99844,-0.5169,-1.5305,90.78
0.99821,-0.0052948,0.059539,0.0049812,0.99997,0.0054152,-0.059566,-0.005109,0.99821,-0.58495,-1.5459,91.922
0.99788,-0.0068271,0.064681,0.0065241,0.99997,0.0048943,-0.064713,-0.004462,0.99789,-0.67359,-1.5563,93.18
0.99755,-0.0075245,0.069543,0.0071478,0.99996,0.0056648,-0.069583,-0.0051538,0.99756,-0.75727,-1.5665,94.319
0.99721,-0.0084762,0.074118,0.0079768,0.99994,0.0070304,-0.074174,-0.0064195,0.99722,-0.84259,-1.5774,95.458
0.99688,-0.0096929,0.078306,0.0091841,0.99993,0.0068549,-0.078368,-0.0061143,0.99691,-0.94229,-1.5914,96.709
0.99659,-0.011615,0.081669,0.01122,0.99992,0.0052978,-0.081724,-0.0043634,0.99665,-1.035,-1.6069,97.848
0.99635,-0.011702,0.08457,0.011422,0.99993,0.0037925,-0.084608,-0.0028127,0.99641,-1.1373,-1.6222,98.983
0.99607,-0.012412,0.087674,0.012204,0.99992,0.0029121,-0.087703,-0.0018308,0.99614,-1.245,-1.6422,100.23
0.99588,-0.012638,0.089754,0.012457,0.99992,0.002575,-0.089779,-0.0014464,0.99596,-1.3484,-1.6582,101.37
0.99564,-0.013413,0.092347,0.013178,0.99991,0.0031603,-0.092381,-0.0019296,0.99572,-1.4596,-1.6743,102.62
0.99542,-0.013087,0.094673,0.012876,0.99991,0.002833,-0.094702,-0.001601,0.9955,-1.5672,-1.6891,103.76
0.9952,-0.012808,0.097044,0.012559,0.99992,0.0031753,-0.097076,-0.0019412,0.99528,-1.6732,-1.7058,104.9
0.99494,-0.013256,0.099612,0.01285,0.99991,0.0047182,-0.099665,-0.0034143,0.99502,-1.7905,-1.7295,106.14
0.99474,-0.012752,0.1016,0.012249,0.99991,0.0055705,-0.10166,-0.0042967,0.99481,-1.8975,-1.7526,107.28
0.99454,-0.015234,0.10327,0.014705,0.99987,0.0058861,-0.10334,-0.0043354,0.99464,-2.0102,-1.7736,108.41
0.99438,-0.015153,0.1048,0.014752,0.99988,0.004594,-0.10486,-0.0030222,0.99448,-2.1382,-1.7992,109.64
0.99416,-0.017326,0.10655,0.017146,0.99985,0.0026049,-0.10658,-0.00076275,0.9943,-2.2559,-1.8193,110.77
0.99409,-0.015289,0.10746,0.01533,0.99988,0.000444,-0.10746,0.001206,0.99421,-2.3761,-1.8373,111.9
0.99392,-0.018056,0.10861,0.017966,0.99984,0.0018072,-0.10862,0.00015498,0.99408,-2.5088,-1.8529,113.14
0.99378,-0.019462,0.10964,0.01872,0.99979,0.007792,-0.10977,-0.005691,0.99394,-2.631,-1.8584,114.27
0.99366,-0.020276,0.1106,0.019247,0.99976,0.010366,-0.11078,-0.008171,0.99381,-2.7674,-1.8714,115.52
0.99358,-0.019925,0.11132,0.018842,0.99976,0.010767,-0.11151,-0.0086004,0.99373,-2.8918,-1.8931,116.66
0.99355,-0.017719,0.11196,0.016606,0.9998,0.010871,-0.11214,-0.0089418,0.99365,-3.0158,-1.9156,117.82
0.99351,-0.01325,0.11298,0.011964,0.99986,0.012048,-0.11313,-0.010618,0.99352,-3.1516,-1.9388,119.09
0.99344,-0.010286,0.11389,0.009017,0.99989,0.011649,-0.114,-0.010546,0.99342,-3.2761,-1.9608,120.25
0.99336,-0.0075315,0.11477,0.0065093,0.99994,0.0092781,-0.11483,-0.0084694,0.99335,-3.4026,-1.9848,121.41
0.99328,-0.0078051,0.11544,0.0069479,0.99995,0.0078265,-0.1155,-0.0069718,0.99328,-3.5461,-2.008,122.7
0.99325,-0.0081517,0.1157,0.0072521,0.99994,0.0081939,-0.11576,-0.0072996,0.99325,-3.6798,-2.0257,123.88
0.99317,-0.0096029,0.11632,0.0086353,0.99992,0.0088197,-0.1164,-0.007755,0.99317,-3.8152,-2.042,125.06
0.99311,-0.0097745,0.11677,0.0088546,0.99993,0.0083934,-0.11685,-0.0073016,0.99312,-3.965,-2.0613,126.38
0.99301,-0.0099656,0.11759,0.0090295,0.99992,0.0084908,-0.11766,-0.0073698,0.99303,-4.1018,-2.0787,127.58
0.99292,-0.0088565,0.11848,0.0078416,0.99993,0.0090289,-0.11855,-0.0080359,0.99292,-4.2536,-2.0972,128.91
0.99282,-0.0080554,0.11938,0.0068505,0.99992,0.0105,-0.11945,-0.009607,0.99279,-4.3935,-2.1144,130.13
0.99269,-0.0082624,0.12037,0.0067572,0.99989,0.012907,-0.12047,-0.011999,0.99264,-4.5362,-2.1319,131.36
0.99257,-0.0080587,0.12141,0.0063887,0.99988,0.014137,-0.12151,-0.013257,0.9925,-4.6816,-2.1524,132.6
0.9924,-0.0092562,0.12267,0.0075643,0.99987,0.014252,-0.12278,-0.013215,0.99235,-4.8452,-2.1781,133.97
0.9923,-0.0093458,0.12352,0.0079751,0.9999,0.011586,-0.12362,-0.010512,0.99227,-4.9973,-2.2027,135.23
0.99218,-0.0090202,0.12447,0.0081062,0.99994,0.0078474,-0.12454,-0.006777,0.99219,-5.1669,-2.2285,136.62
0.99206,-0.0079389,0.12554,0.0069818,0.99994,0.0080615,-0.1256,-0.0071209,0.99206,-5.3222,-2.2463,137.9
0.99192,-0.0056178,0.12674,0.0043486,0.99994,0.010289,-0.12679,-0.0096546,0.99188,-5.4789,-2.2617,139.18
0.99175,-0.0042133,0.1281,0.0025848,0.99991,0.012876,-0.12814,-0.012439,0.99168,-5.6544,-2.2811,140.61
0.99164,-0.0028399,0.12897,0.0011651,0.99991,0.013059,-0.12899,-0.0128,0.99156,-5.8177,-2.3031,141.91
0.99153,-0.0044784,0.12981,0.0028807,0.99992,0.012493,-0.12986,-0.012013,0.99146,-5.9847,-2.3275,143.22
0.99142,-0.0051623,0.1306,0.0037496,0.99993,0.01106,-0.13065,-0.010475,0.99137,-6.1723,-2.3541,144.68
0.99133,-0.0066029,0.13125,0.0052079,0.99993,0.010968,-0.13132,-0.01019,0.99129,-6.3454,-2.376,146.01
0.9912,-0.0065511,0.13218,0.0049275,0.99991,0.012607,-0.13225,-0.011845,0.99115,-6.5369,-2.3993,147.48
0.99108,-0.0056766,0.13313,0.0040455,0.99991,0.012519,-0.13319,-0.011869,0.99102,-6.7116,-2.4234,148.82
0.99095,-0.0043625,0.13413,0.0030485,0.99995,0.01,-0.13417,-0.0095006,0.99091,-6.8875,-2.4514,150.17
0.99081,-0.0037841,0.1352,0.0027465,0.99997,0.0078601,-0.13522,-0.0074165,0.99079,-7.0651,-2.4776,151.52
0.99063,-0.0044548,0.13647,0.0035283,0.99997,0.0070305,-0.1365,-0.0064831,0.99062,-7.263,-2.5038,153
0.99046,-0.0052634,0.13773,0.0043176,0.99997,0.0071647,-0.13776,-0.0065017,0.99044,-7.4459,-2.5265,154.35
0.99025,-0.0061696,0.13915,0.0051914,0.99996,0.0073914,-0.13919,-0.006597,0.99024,-7.6488,-2.5518,155.82
0.99006,-0.0056982,0.14052,0.0047096,0.99996,0.0073674,-0.14055,-0.0066324,0.99005,-7.8345,-2.5756,157.17
0.98983,-0.004456,0.14221,0.0034746,0.99997,0.0071492,-0.14223,-0.0065824,0.98981,-8.0126,-2.5883,158.52
0.98958,-0.0024243,0.14394,0.0016959,0.99999,0.0051824,-0.14395,-0.0048843,0.98957,-8.2093,-2.6024,160
0.98938,-0.00093853,0.14538,0.00047591,0.99999,0.003217,-0.14538,-0.0031136,0.98937,-8.3928,-2.6173,161.34
0.98919,-0.00017316,0.14664,9.5029e-05,1,0.00053982,-0.14664,-0.00052005,0.98919,-8.5793,-2.6318,162.68
0.98903,-0.00079984,0.14771,0.0013787,0.99999,-0.0038165,-0.1477,0.0039783,0.98902,-8.7868,-2.6443,164.16
0.98895,-0.0019482,0.14825,0.002503,0.99999,-0.0035562,-0.14824,0.0038879,0.98894,-8.9782,-2.6519,165.5
0.98895,-0.0045455,0.14817,0.0039727,0.99998,0.0041617,-0.14819,-0.0035271,0.98895,-9.1705,-2.6517,166.83
0.98895,-0.0074853,0.14803,0.0056451,0.9999,0.012847,-0.14811,-0.01187,0.9889,-9.3843,-2.6609,168.29
0.98895,-0.0076545,0.14805,0.0057,0.99989,0.013621,-0.14814,-0.012627,0.98889,-9.5766,-2.6835,169.61
0.98897,-0.0048654,0.14805,0.0035589,0.99995,0.0090883,-0.14809,-0.0084611,0.98894,-9.7675,-2.7153,170.94
0.98891,-0.0020235,0.14848,0.00080747,0.99997,0.00825,-0.14849,-0.0080386,0.98888,-9.975,-2.7416,172.39
